OrderID,CustomerID,CustomerName,City,State,Product,Category,Quantity,Price,Discount,Sales,Profit,OrderDate
ORD04138,CUST0322,Kiran Gupta,Kolkata,West Bengal,Webcam,Accessories,4,15548,0,62192,9986.31,2025-10-13
ORD04139,CUST0694,Aditya Jogi,Ahmedabad,Gujarat,Headphones,Accessories,1,29945,0,29945,6676.24,2025-08-28
ORD04140,CUST0557,Aditya Jogi,Mumbai,Maharashtra,Laptop,Electronics,3,8167,15,24501,3221.06,2025-09-26
ORD04141,CUST0047,Rahul Verma,Chennai,Tamil Nadu,Headphones,Accessories,1,49575,0,49575,9612.35,2025-10-29
ORD04142,CUST0441,Aarav Naidu,Mumbai,Maharashtra,Printer,Office,4,38085,20,152340,32892.49,2025-10-26
ORD04143,CUST0408,Arjun Singh,Chennai,Tamil Nadu,Mouse,Accessories,5,15771,10,78855,11066.67,2025-03-19
ORD04144,CUST0608,Vivaan Singh,Kolkata,West Bengal,Printer,Office,3,45366,20,136098,16430.74,2025-05-09
ORD04145,CUST0118,Kiran Kumar,Pune,Maharashtra,Headphones,Accessories,1,44058,20,44058,8478.21,2025-01-22
ORD04146,CUST0687,Vivaan Kumar,Pune,Maharashtra,Tablet,Electronics,2,8145,10,16290,4751.33,2025-08-06
ORD04147,CUST0707,Vihaan Kumar,Chennai,Tamil Nadu,USB Cable,Accessories,4,19487,0,77948,23235.31,2025-12-02
ORD04148,CUST0863,Sneha Patel,Ahmedabad,Gujarat,Headphones,Accessories,3,5050,5,15150,2403.09,2025-01-30
ORD04149,CUST0530,Kiran Singh,Pune,Maharashtra,Printer,Office,3,45474,15,136422,33711.74,2025-12-24
ORD04150,CUST0480,Diya Sharma,Mumbai,Maharashtra,Webcam,Accessories,1,22065,0,22065,3806.0,2025-12-23
ORD04151,CUST0804,Sai Gupta,Ahmedabad,Gujarat,Monitor,Electronics,3,9624,5,28872,6568.53,2025-04-09
ORD04152,CUST0912,Vihaan Patel,Kolkata,West Bengal,Tablet,Electronics,5,24645,5,123225,16075.63,2025-01-15
ORD04153,CUST0025,Shivani Verma,Chennai,Tamil Nadu,Tablet,Electronics,3,37779,10,113337,12119.33,2025-12-04
ORD04154,CUST0976,Diya Sharma,Pune,Maharashtra,Keyboard,Accessories,5,27616,20,138080,19319.56,2025-08-05
ORD04155,CUST0207,Priya Sharma,Mumbai,Maharashtra,Monitor,Electronics,1,28003,10,28003,2806.18,2025-07-07
ORD04156,CUST0546,Priya Yadav,Bangalore,Karnataka,Webcam,Accessories,4,24323,15,97292,8136.13,2025-10-27
ORD04157,CUST0470,Rahul Gupta,Ahmedabad,Gujarat,USB Cable,Accessories,4,37897,10,151588,38416.66,2025-04-11
ORD04158,CUST0132,Arjun Kumar,Delhi,Delhi,USB Cable,Accessories,4,1288,0,5152,1145.45,2025-05-25
ORD04159,CUST0193,Arjun Sharma,Bangalore,Karnataka,Tablet,Electronics,4,22550,10,90200,19763.28,2025-12-19
ORD04160,CUST0229,Rohan Yadav,Chennai,Tamil Nadu,Webcam,Accessories,3,24162,0,72486,10844.66,2025-08-31
ORD04161,CUST0930,Sai Gupta,Mumbai,Maharashtra,Laptop,Electronics,2,18693,20,37386,7933.63,2025-11-24
ORD04162,CUST0986,Shivani Yadav,Bangalore,Karnataka,Keyboard,Accessories,3,42827,15,128481,14110.61,2025-12-21
ORD04163,CUST0308,Rohan Sharma,Pune,Maharashtra,Printer,Office,4,17151,5,68604,5769.07,2025-07-16
ORD04164,CUST0479,Kiran Sharma,Delhi,Delhi,Laptop,Electronics,4,15282,5,61128,6714.94,2025-10-01
ORD04165,CUST0604,Vihaan Patel,Chennai,Tamil Nadu,Tablet,Electronics,5,47568,15,237840,22310.65,2025-08-29
ORD04166,CUST0937,Kiran Sharma,Ahmedabad,Gujarat,Keyboard,Accessories,2,12570,15,25140,3103.97,2025-07-03
ORD04167,CUST0612,Diya Patel,Chennai,Tamil Nadu,Headphones,Accessories,4,33279,0,133116,28056.85,2025-05-13
ORD04168,CUST0563,Vivaan Sharma,Kolkata,West Bengal,Headphones,Accessories,4,4930,20,19720,1750.05,2025-02-11
ORD04169,CUST0498,Priya Patel,Pune,Maharashtra,Webcam,Accessories,4,40839,15,163356,22157.21,2025-11-25
ORD04170,CUST0208,Diya Yadav,Bangalore,Karnataka,Tablet,Electronics,5,2009,5,10045,1262.41,2025-04-09
ORD04171,CUST0955,Ananya Gupta,Kolkata,West Bengal,Speaker,Electronics,5,40723,5,203615,56257.65,2025-05-20
ORD04172,CUST0970,Arjun Verma,Kolkata,West Bengal,Webcam,Accessories,3,7104,5,21312,2402.89,2025-05-30
ORD04173,CUST0602,Shivani Sharma,Kolkata,West Bengal,Mouse,Accessories,1,33102,0,33102,2654.66,2025-08-31
ORD04174,CUST0287,Shivani Reddy,Bangalore,Karnataka,USB Cable,Accessories,3,15542,20,46626,8788.9,2025-10-18
ORD04175,CUST0870,Aarav Patel,Chennai,Tamil Nadu,Printer,Office,1,20177,5,20177,3565.55,2025-07-08
ORD04176,CUST0020,Sneha Sharma,Hyderabad,Telangana,Mouse,Accessories,1,41009,5,41009,7624.88,2025-03-22
ORD04177,CUST0978,Meera Reddy,Delhi,Delhi,Laptop,Electronics,1,40676,5,40676,6286.07,2025-04-13
ORD04178,CUST0433,Rohan Naidu,Delhi,Delhi,Headphones,Accessories,3,14899,5,44697,12043.57,2025-07-19
ORD04179,CUST0992,Sneha Jogi,Kolkata,West Bengal,Tablet,Electronics,5,27202,20,136010,34968.16,2025-10-14
ORD04180,CUST0121,Rahul Kumar,Delhi,Delhi,Monitor,Electronics,5,23130,0,115650,14669.07,2025-01-31
ORD04181,CUST0303,Meera Naidu,Kolkata,West Bengal,Monitor,Electronics,1,46203,20,46203,7633.68,2025-02-21
ORD04182,CUST0069,Kiran Reddy,Delhi,Delhi,Laptop,Electronics,3,49885,20,149655,31981.33,2025-08-03
ORD04183,CUST0499,Sai Reddy,Chennai,Tamil Nadu,Printer,Office,1,48080,5,48080,12940.12,2025-03-01
ORD04184,CUST0454,Ananya Kumar,Bangalore,Karnataka,Speaker,Electronics,4,19458,10,77832,12920.94,2025-08-11
ORD04185,CUST0098,Aditya Jogi,Kolkata,West Bengal,Monitor,Electronics,4,43525,0,174100,37530.73,2025-12-21
ORD04186,CUST0801,Meera Kumar,Bangalore,Karnataka,Monitor,Electronics,2,33888,15,67776,11635.61,2025-09-04
ORD04187,CUST0129,Rohan Gupta,Delhi,Delhi,Laptop,Electronics,3,45147,0,135441,34519.45,2025-05-27
ORD04188,CUST0784,Aditya Gupta,Pune,Maharashtra,Printer,Office,1,13117,20,13117,1565.91,2025-05-05
ORD04189,CUST0859,Vivaan Reddy,Delhi,Delhi,Tablet,Electronics,1,39383,15,39383,8855.39,2025-06-05
ORD04190,CUST0854,Rohan Jogi,Ahmedabad,Gujarat,Monitor,Electronics,5,43177,0,215885,45687.4,2025-03-12
ORD04191,CUST0796,Priya Reddy,Bangalore,Karnataka,Webcam,Accessories,4,4975,0,19900,4324.78,2025-07-19
ORD04192,CUST0947,Sai Reddy,Ahmedabad,Gujarat,Headphones,Accessories,4,32252,20,129008,34758.06,2025-02-16
ORD04193,CUST0844,Kiran Patel,Mumbai,Maharashtra,Laptop,Electronics,2,27592,20,55184,6065.11,2025-10-02
ORD04194,CUST0547,Aarav Singh,Hyderabad,Telangana,Mouse,Accessories,4,48917,15,195668,47913.82,2025-12-24
ORD04195,CUST0092,Aarav Reddy,Ahmedabad,Gujarat,Mouse,Accessories,1,18974,20,18974,4119.87,2025-09-01
ORD04196,CUST0198,Aditya Reddy,Delhi,Delhi,Printer,Office,4,13018,5,52072,12154.32,2025-03-06
ORD04197,CUST0255,Aditya Reddy,Pune,Maharashtra,Laptop,Electronics,1,28001,10,28001,4689.76,2025-06-19
ORD04198,CUST0864,Shivani Verma,Chennai,Tamil Nadu,USB Cable,Accessories,3,42964,10,128892,27676.61,2025-04-01
ORD04199,CUST0505,Vihaan Verma,Kolkata,West Bengal,Laptop,Electronics,5,43050,10,215250,46454.06,2025-05-28
ORD04200,CUST0266,Kiran Patel,Pune,Maharashtra,Keyboard,Accessories,5,21477,5,107385,28022.53,2025-04-16
ORD04201,CUST0402,Sneha Yadav,Mumbai,Maharashtra,Headphones,Accessories,3,48189,20,144567,14603.91,2025-09-25
ORD04202,CUST0904,Vivaan Singh,Delhi,Delhi,Monitor,Electronics,5,6842,20,34210,6082.0,2025-08-02
ORD04203,CUST0960,Rohan Reddy,Ahmedabad,Gujarat,Headphones,Accessories,4,9263,15,37052,7759.72,2025-11-17
ORD04204,CUST0585,Priya Jogi,Bangalore,Karnataka,Keyboard,Accessories,3,7304,15,21912,2663.64,2025-03-19
ORD04205,CUST0541,Priya Jogi,Kolkata,West Bengal,Headphones,Accessories,1,17165,20,17165,2533.2,2025-10-11
ORD04206,CUST0371,Rohan Gupta,Kolkata,West Bengal,Keyboard,Accessories,3,47178,20,141534,20376.93,2025-06-26
ORD04207,CUST0909,Vivaan Kumar,Pune,Maharashtra,Keyboard,Accessories,5,31811,5,159055,22345.7,2025-06-05
ORD04208,CUST0646,Shivani Reddy,Pune,Maharashtra,Mouse,Accessories,3,8550,20,25650,7263.98,2025-08-04
ORD04209,CUST0512,Aditya Sharma,Hyderabad,Telangana,Headphones,Accessories,4,27205,0,108820,19676.77,2025-01-05
ORD04210,CUST0547,Aarav Singh,Hyderabad,Telangana,Mouse,Accessories,4,15892,15,63568,12076.25,2025-07-17
ORD04211,CUST0686,Priya Kumar,Bangalore,Karnataka,Headphones,Accessories,1,34673,10,34673,5707.57,2025-08-13
ORD04212,CUST0583,Kiran Sharma,Pune,Maharashtra,Headphones,Accessories,4,10169,5,40676,7421.4,2025-04-11
ORD04213,CUST0164,Ananya Kumar,Hyderabad,Telangana,Monitor,Electronics,2,20958,10,41916,8032.8,2025-09-05
ORD04214,CUST0271,Aditya Singh,Kolkata,West Bengal,Tablet,Electronics,3,19377,0,58131,4730.23,2025-03-03
ORD04215,CUST0049,Priya Kumar,Hyderabad,Telangana,Webcam,Accessories,1,36347,15,36347,3530.66,2025-02-23
ORD04216,CUST0718,Vihaan Kumar,Kolkata,West Bengal,Keyboard,Accessories,3,41955,10,125865,34056.67,2025-03-22
ORD04217,CUST0165,Priya Verma,Delhi,Delhi,Webcam,Accessories,4,6969,5,27876,5088.08,2025-10-21
ORD04218,CUST0403,Priya Verma,Chennai,Tamil Nadu,Headphones,Accessories,4,13185,15,52740,14919.38,2025-11-05
ORD04219,CUST0954,Arjun Jogi,Delhi,Delhi,Webcam,Accessories,4,1332,20,5328,1324.83,2025-06-20
ORD04220,CUST0826,Vivaan Singh,Ahmedabad,Gujarat,Printer,Office,2,1193,20,2386,635.14,2025-11-22
ORD04221,CUST0137,Aditya Reddy,Mumbai,Maharashtra,USB Cable,Accessories,2,35468,0,70936,20982.61,2025-12-16
ORD04222,CUST0785,Kiran Reddy,Delhi,Delhi,Monitor,Electronics,5,28827,10,144135,15408.56,2025-07-09
ORD04223,CUST0963,Aarav Naidu,Hyderabad,Telangana,Monitor,Electronics,2,30867,15,61734,12431.07,2025-04-02
ORD04224,CUST0972,Shivani Reddy,Delhi,Delhi,Tablet,Electronics,2,42366,20,84732,17855.85,2025-07-18
ORD04225,CUST0874,Vihaan Singh,Ahmedabad,Gujarat,Monitor,Electronics,3,43310,20,129930,33035.89,2025-09-11
ORD04226,CUST0910,Rahul Yadav,Ahmedabad,Gujarat,Mouse,Accessories,3,28746,20,86238,24924.4,2025-11-04
ORD04227,CUST0094,Vivaan Yadav,Mumbai,Maharashtra,Printer,Office,2,14088,5,28176,6992.16,2025-03-09
ORD04228,CUST0798,Vihaan Patel,Chennai,Tamil Nadu,Webcam,Accessories,3,20154,10,60462,7424.26,2025-05-08
ORD04229,CUST0512,Aditya Sharma,Hyderabad,Telangana,Speaker,Electronics,2,29571,5,59142,17208.37,2025-07-13
ORD04230,CUST0062,Sneha Sharma,Bangalore,Karnataka,Webcam,Accessories,4,12983,15,51932,7464.37,2025-12-05
ORD04231,CUST0852,Rahul Singh,Hyderabad,Telangana,USB Cable,Accessories,1,41005,5,41005,5232.17,2025-10-16
ORD04232,CUST0950,Vihaan Kumar,Delhi,Delhi,Mouse,Accessories,5,4963,15,24815,4344.74,2025-12-04
ORD04233,CUST0224,Meera Gupta,Bangalore,Karnataka,Monitor,Electronics,4,45413,15,181652,19444.44,2025-11-23
ORD04234,CUST0988,Meera Sharma,Mumbai,Maharashtra,Mouse,Accessories,2,44629,5,89258,19431.52,2025-11-12
ORD04235,CUST0953,Meera Jogi,Chennai,Tamil Nadu,Mouse,Accessories,1,43911,10,43911,3945.9,2025-11-16
ORD04236,CUST0921,Rahul Kumar,Chennai,Tamil Nadu,USB Cable,Accessories,2,24538,0,49076,10137.14,2025-05-05
ORD04237,CUST0834,Vivaan Singh,Hyderabad,Telangana,Laptop,Electronics,1,13546,20,13546,3002.44,2025-02-11
ORD04238,CUST0748,Kiran Yadav,Kolkata,West Bengal,Laptop,Electronics,4,19222,0,76888,22310.37,2025-11-24
ORD04239,CUST0253,Aarav Gupta,Chennai,Tamil Nadu,Laptop,Electronics,3,48987,15,146961,38878.97,2025-07-19
ORD04240,CUST0256,Ananya Verma,Pune,Maharashtra,Monitor,Electronics,4,34072,20,136288,22876.79,2025-01-20
ORD04241,CUST0762,Sneha Naidu,Bangalore,Karnataka,Printer,Office,4,13709,10,54836,10204.77,2025-05-11
ORD04242,CUST0128,Shivani Patel,Kolkata,West Bengal,Speaker,Electronics,1,11274,20,11274,1403.22,2025-04-16
ORD04243,CUST0245,Sneha Reddy,Bangalore,Karnataka,Tablet,Electronics,3,14505,20,43515,3696.39,2025-01-13
ORD04244,CUST0950,Vihaan Kumar,Delhi,Delhi,Speaker,Electronics,4,8764,15,35056,10185.02,2025-03-02
ORD04245,CUST0977,Ananya Naidu,Mumbai,Maharashtra,Printer,Office,3,11308,15,33924,8120.54,2025-11-14
ORD04246,CUST0072,Rahul Naidu,Chennai,Tamil Nadu,Printer,Office,2,48036,20,96072,10538.69,2025-04-30
ORD04247,CUST0509,Vivaan Naidu,Chennai,Tamil Nadu,USB Cable,Accessories,4,6351,5,25404,4951.03,2025-04-29
ORD04248,CUST0507,Rohan Yadav,Hyderabad,Telangana,Mouse,Accessories,4,8403,10,33612,4282.15,2025-04-30
ORD04249,CUST0134,Rahul Yadav,Bangalore,Karnataka,Mouse,Accessories,1,14191,20,14191,3989.97,2025-06-27
ORD04250,CUST0864,Shivani Verma,Chennai,Tamil Nadu,Printer,Office,1,6170,5,6170,657.18,2025-04-11
ORD04251,CUST0910,Rahul Yadav,Ahmedabad,Gujarat,Webcam,Accessories,1,38140,20,38140,9093.4,2025-02-06
ORD04252,CUST0095,Priya Kumar,Hyderabad,Telangana,Keyboard,Accessories,4,6607,10,26428,4569.33,2025-09-05
ORD04253,CUST0277,Priya Naidu,Delhi,Delhi,Keyboard,Accessories,3,30506,15,91518,14939.05,2025-06-23
ORD04254,CUST0516,Aarav Sharma,Ahmedabad,Gujarat,Monitor,Electronics,4,27285,0,109140,18707.19,2025-08-30
ORD04255,CUST0965,Diya Patel,Delhi,Delhi,Webcam,Accessories,1,10154,5,10154,1431.97,2025-04-25
ORD04256,CUST0938,Priya Patel,Chennai,Tamil Nadu,Tablet,Electronics,1,18767,20,18767,2712.16,2025-01-19
ORD04257,CUST0817,Priya Yadav,Hyderabad,Telangana,Speaker,Electronics,4,8877,5,35508,8606.48,2025-07-29
ORD04258,CUST0017,Priya Naidu,Delhi,Delhi,Mouse,Accessories,2,14537,20,29074,5589.83,2025-06-08
ORD04259,CUST0067,Rohan Kumar,Kolkata,West Bengal,USB Cable,Accessories,3,46110,15,138330,36540.94,2025-05-01
ORD04260,CUST0249,Meera Yadav,Pune,Maharashtra,Webcam,Accessories,5,28166,20,140830,34680.94,2025-04-03
ORD04261,CUST0899,Shivani Naidu,Chennai,Tamil Nadu,Speaker,Electronics,4,16043,0,64172,7308.19,2025-11-21
ORD04262,CUST0870,Aarav Patel,Chennai,Tamil Nadu,Speaker,Electronics,1,43428,0,43428,11164.51,2025-10-19
ORD04263,CUST0999,Aarav Patel,Chennai,Tamil Nadu,USB Cable,Accessories,4,44818,5,179272,45433.37,2025-03-18
ORD04264,CUST0863,Sneha Patel,Ahmedabad,Gujarat,Webcam,Accessories,2,7685,5,15370,4285.0,2025-05-06
ORD04265,CUST0180,Priya Yadav,Mumbai,Maharashtra,Mouse,Accessories,4,2742,20,10968,2430.51,2025-05-30
ORD04266,CUST0925,Meera Verma,Ahmedabad,Gujarat,Tablet,Electronics,2,14124,10,28248,7085.13,2025-02-27
ORD04267,CUST0341,Ananya Naidu,Kolkata,West Bengal,Speaker,Electronics,3,9356,15,28068,3175.95,2025-07-04
ORD04268,CUST0947,Sai Reddy,Ahmedabad,Gujarat,Tablet,Electronics,2,38027,10,76054,15293.3,2025-04-27
ORD04269,CUST0284,Kiran Singh,Bangalore,Karnataka,Keyboard,Accessories,4,25697,0,102788,29053.76,2025-03-11
ORD04270,CUST0881,Sneha Naidu,Hyderabad,Telangana,Laptop,Electronics,1,28513,15,28513,4459.13,2025-06-14
ORD04271,CUST0121,Rahul Kumar,Delhi,Delhi,Keyboard,Accessories,4,42661,0,170644,14300.75,2025-09-25
ORD04272,CUST0379,Vihaan Patel,Delhi,Delhi,Mouse,Accessories,4,35856,15,143424,37303.22,2025-07-02
ORD04273,CUST0613,Shivani Gupta,Chennai,Tamil Nadu,Monitor,Electronics,2,19301,5,38602,9144.28,2025-08-16
ORD04274,CUST0675,Sneha Jogi,Ahmedabad,Gujarat,Tablet,Electronics,5,15307,20,76535,11354.46,2025-10-07
ORD04275,CUST0153,Aarav Verma,Pune,Maharashtra,Laptop,Electronics,3,39555,15,118665,29933.72,2025-08-14
ORD04276,CUST0130,Sai Reddy,Hyderabad,Telangana,Tablet,Electronics,4,32898,10,131592,24619.57,2025-10-17
ORD04277,CUST0646,Shivani Reddy,Pune,Maharashtra,Mouse,Accessories,5,22981,20,114905,27402.47,2025-07-16
ORD04278,CUST0011,Meera Reddy,Bangalore,Karnataka,Speaker,Electronics,1,27001,15,27001,5136.97,2025-02-17
ORD04279,CUST0704,Shivani Reddy,Pune,Maharashtra,Printer,Office,2,48871,15,97742,13187.15,2025-05-01
ORD04280,CUST0399,Rahul Singh,Chennai,Tamil Nadu,Laptop,Electronics,5,23300,15,116500,17932.05,2025-03-25
ORD04281,CUST0763,Vihaan Patel,Delhi,Delhi,Tablet,Electronics,1,12058,0,12058,2101.33,2025-08-29
ORD04282,CUST0067,Rohan Kumar,Kolkata,West Bengal,Speaker,Electronics,5,12798,0,63990,5744.26,2025-05-02
ORD04283,CUST0601,Shivani Yadav,Chennai,Tamil Nadu,Tablet,Electronics,4,36852,5,147408,31595.27,2025-04-27
ORD04284,CUST0561,Aditya Naidu,Bangalore,Karnataka,USB Cable,Accessories,2,12377,10,24754,6631.69,2025-05-20
ORD04285,CUST0940,Aarav Sharma,Bangalore,Karnataka,Speaker,Electronics,4,2691,0,10764,1961.66,2025-08-13
ORD04286,CUST0134,Rahul Yadav,Bangalore,Karnataka,Tablet,Electronics,4,10770,5,43080,9890.46,2025-07-23
ORD04287,CUST0419,Sneha Kumar,Delhi,Delhi,USB Cable,Accessories,5,48185,15,240925,60816.12,2025-09-21
ORD04288,CUST0665,Diya Reddy,Pune,Maharashtra,Printer,Office,4,4764,10,19056,5654.91,2025-01-02
ORD04289,CUST0512,Aditya Sharma,Hyderabad,Telangana,Webcam,Accessories,4,25094,20,100376,10186.72,2025-10-11
ORD04290,CUST0382,Ananya Patel,Pune,Maharashtra,Laptop,Electronics,3,11422,5,34266,8165.41,2025-02-26
ORD04291,CUST0024,Sneha Jogi,Delhi,Delhi,Printer,Office,1,22901,0,22901,3868.52,2025-08-07
ORD04292,CUST0335,Rahul Jogi,Ahmedabad,Gujarat,Keyboard,Accessories,4,1850,10,7400,962.01,2025-04-18
ORD04293,CUST0195,Priya Jogi,Bangalore,Karnataka,USB Cable,Accessories,2,9173,20,18346,1486.09,2025-08-16
ORD04294,CUST0295,Aditya Yadav,Delhi,Delhi,Monitor,Electronics,1,1559,10,1559,225.25,2025-02-01
ORD04295,CUST0126,Vivaan Jogi,Delhi,Delhi,Webcam,Accessories,3,19180,10,57540,5499.43,2025-10-18
ORD04296,CUST0677,Ananya Singh,Chennai,Tamil Nadu,Laptop,Electronics,1,13836,0,13836,1828.12,2025-10-26
ORD04297,CUST0543,Priya Kumar,Ahmedabad,Gujarat,Webcam,Accessories,1,46718,0,46718,8429.16,2025-08-30
ORD04298,CUST0312,Vivaan Naidu,Ahmedabad,Gujarat,Laptop,Electronics,1,7303,10,7303,2009.25,2025-12-11
ORD04299,CUST0580,Vihaan Patel,Ahmedabad,Gujarat,Printer,Office,2,6205,15,12410,3025.59,2025-08-29
ORD04300,CUST0246,Sai Jogi,Delhi,Delhi,Headphones,Accessories,4,19418,20,77672,13230.0,2025-11-18
ORD04301,CUST0674,Diya Naidu,Delhi,Delhi,Headphones,Accessories,1,7982,10,7982,1601.15,2025-05-27
ORD04302,CUST0048,Sneha Sharma,Bangalore,Karnataka,Headphones,Accessories,4,7678,0,30712,3318.72,2025-11-19
ORD04303,CUST0680,Rohan Verma,Hyderabad,Telangana,Tablet,Electronics,2,7058,0,14116,4061.31,2025-07-22
ORD04304,CUST0292,Sneha Gupta,Hyderabad,Telangana,Laptop,Electronics,4,47475,15,189900,46843.84,2025-12-09
ORD04305,CUST0921,Rahul Kumar,Chennai,Tamil Nadu,Mouse,Accessories,1,3411,20,3411,389.03,2025-03-30
ORD04306,CUST0573,Ananya Singh,Kolkata,West Bengal,Keyboard,Accessories,1,31591,10,31591,8136.97,2025-02-11
ORD04307,CUST0490,Vihaan Naidu,Mumbai,Maharashtra,Keyboard,Accessories,5,20773,10,103865,11483.33,2025-08-28
ORD04308,CUST0312,Vivaan Naidu,Ahmedabad,Gujarat,USB Cable,Accessories,4,17948,5,71792,12024.35,2025-04-26
ORD04309,CUST0650,Aarav Yadav,Kolkata,West Bengal,Printer,Office,4,45818,5,183272,18566.26,2025-11-28
ORD04310,CUST0263,Vihaan Kumar,Hyderabad,Telangana,Laptop,Electronics,1,32471,0,32471,9537.71,2025-10-08
ORD04311,CUST0871,Rahul Sharma,Bangalore,Karnataka,Speaker,Electronics,4,28119,10,112476,17248.78,2025-01-07
ORD04312,CUST0418,Priya Sharma,Bangalore,Karnataka,Speaker,Electronics,1,30170,5,30170,4524.32,2025-09-12
ORD04313,CUST0104,Arjun Jogi,Pune,Maharashtra,Keyboard,Accessories,5,33686,5,168430,46431.54,2025-07-25
ORD04314,CUST0202,Priya Singh,Pune,Maharashtra,Printer,Office,1,30417,20,30417,5778.59,2025-12-10
ORD04315,CUST0597,Sneha Jogi,Bangalore,Karnataka,Speaker,Electronics,3,49909,10,149727,18915.82,2025-04-17
ORD04316,CUST0555,Vihaan Sharma,Mumbai,Maharashtra,Printer,Office,3,23439,0,70317,8980.9,2025-07-13
ORD04317,CUST0458,Meera Gupta,Pune,Maharashtra,Laptop,Electronics,1,49802,15,49802,12341.51,2025-01-30
ORD04318,CUST0896,Arjun Jogi,Kolkata,West Bengal,Keyboard,Accessories,5,27159,5,135795,15147.84,2025-12-02
ORD04319,CUST0536,Shivani Sharma,Delhi,Delhi,Keyboard,Accessories,3,48856,10,146568,41385.13,2025-11-16
ORD04320,CUST0177,Priya Verma,Kolkata,West Bengal,Monitor,Electronics,2,14996,5,29992,3418.48,2025-05-27
ORD04321,CUST0830,Rahul Singh,Mumbai,Maharashtra,Keyboard,Accessories,3,49440,20,148320,17191.21,2025-02-06
ORD04322,CUST0016,Arjun Yadav,Ahmedabad,Gujarat,Printer,Office,5,21300,20,106500,15823.68,2025-04-24
ORD04323,CUST0980,Rahul Kumar,Bangalore,Karnataka,Keyboard,Accessories,3,46182,5,138546,35300.76,2025-04-21
ORD04324,CUST0004,Kiran Yadav,Kolkata,West Bengal,Webcam,Accessories,3,29061,15,87183,19720.41,2025-03-28
ORD04325,CUST0721,Shivani Kumar,Ahmedabad,Gujarat,Speaker,Electronics,1,9763,10,9763,2617.29,2025-08-02
ORD04326,CUST0436,Sneha Naidu,Delhi,Delhi,Keyboard,Accessories,4,44563,5,178252,48147.74,2025-06-12
ORD04327,CUST0029,Shivani Yadav,Chennai,Tamil Nadu,Keyboard,Accessories,3,21201,20,63603,12566.75,2025-03-31
ORD04328,CUST0593,Diya Gupta,Hyderabad,Telangana,Keyboard,Accessories,4,563,15,2252,188.76,2025-08-17
ORD04329,CUST0844,Kiran Patel,Mumbai,Maharashtra,Tablet,Electronics,4,39148,15,156592,38329.54,2025-01-01
ORD04330,CUST0792,Aarav Naidu,Ahmedabad,Gujarat,Mouse,Accessories,2,28037,15,56074,11037.4,2025-09-14
ORD04331,CUST0280,Meera Patel,Ahmedabad,Gujarat,USB Cable,Accessories,2,1321,5,2642,619.82,2025-07-16
ORD04332,CUST0260,Aarav Patel,Hyderabad,Telangana,Mouse,Accessories,3,35485,5,106455,19033.64,2025-10-14
ORD04333,CUST0968,Rohan Jogi,Ahmedabad,Gujarat,Keyboard,Accessories,3,8782,20,26346,6632.57,2025-08-22
ORD04334,CUST0719,Arjun Patel,Bangalore,Karnataka,USB Cable,Accessories,1,16362,0,16362,3008.52,2025-11-20
ORD04335,CUST0447,Ananya Verma,Pune,Maharashtra,Laptop,Electronics,5,16612,5,83060,8579.74,2025-03-11
ORD04336,CUST0798,Vihaan Patel,Chennai,Tamil Nadu,Printer,Office,3,15090,0,45270,9261.14,2025-07-17
ORD04337,CUST0596,Diya Jogi,Pune,Maharashtra,Monitor,Electronics,4,24713,15,98852,12285.15,2025-03-08
ORD04338,CUST0859,Vivaan Reddy,Delhi,Delhi,Webcam,Accessories,3,11783,15,35349,6000.21,2025-09-28
ORD04339,CUST0973,Diya Kumar,Chennai,Tamil Nadu,Speaker,Electronics,4,27599,15,110396,30290.21,2025-07-30
ORD04340,CUST0539,Kiran Singh,Mumbai,Maharashtra,Headphones,Accessories,4,26462,0,105848,12156.95,2025-06-01
ORD04341,CUST0659,Aditya Gupta,Ahmedabad,Gujarat,Tablet,Electronics,5,11315,0,56575,8143.0,2025-03-27
ORD04342,CUST0760,Vivaan Kumar,Ahmedabad,Gujarat,Webcam,Accessories,2,836,15,1672,136.35,2025-01-13
ORD04343,CUST0927,Arjun Sharma,Mumbai,Maharashtra,Tablet,Electronics,4,44708,20,178832,16026.38,2025-06-16
ORD04344,CUST0566,Priya Yadav,Ahmedabad,Gujarat,Printer,Office,1,46402,10,46402,10256.08,2025-10-21
ORD04345,CUST0170,Rohan Verma,Chennai,Tamil Nadu,Keyboard,Accessories,2,44342,15,88684,17024.43,2025-10-29
ORD04346,CUST0110,Arjun Singh,Kolkata,West Bengal,Speaker,Electronics,1,4585,10,4585,407.09,2025-04-30
ORD04347,CUST0381,Sai Singh,Hyderabad,Telangana,Monitor,Electronics,4,46145,5,184580,47861.93,2025-01-07
ORD04348,CUST0912,Vihaan Patel,Kolkata,West Bengal,USB Cable,Accessories,1,24388,15,24388,7256.06,2025-03-13
ORD04349,CUST0325,Meera Singh,Hyderabad,Telangana,Webcam,Accessories,2,10743,0,21486,3135.15,2025-08-28
ORD04350,CUST0903,Kiran Gupta,Chennai,Tamil Nadu,Speaker,Electronics,3,5404,0,16212,4063.23,2025-08-27
ORD04351,CUST0604,Vihaan Patel,Chennai,Tamil Nadu,Webcam,Accessories,5,38912,5,194560,52742.88,2025-10-26
ORD04352,CUST0242,Sai Patel,Pune,Maharashtra,Laptop,Electronics,5,6482,0,32410,7717.79,2025-09-09
